"g","mY","gY","mU","kD","gU","b","bs","mUs"
0.16399,0.125,7.5862,157.0902,25.9854,0.0021967,0.542472,6.164615,NA
0.71683,0.125,4.4976,27.4802,37.0342,0.0003364,0.910422,4.03467,NA
0.65468,0.125,9.9484,58.3252,12.5206,0.0024047,0.580319,15.32034,NA
0.20921,0.125,3.1707,25.7938,97.1165,0.0091628,0.558802,6.739305,NA
0.63116,0.125,5.0463,114.5284,2.1603,0.0038614,0.464897,9.405365,NA
0.35939,0.125,7.7567,156.361,53.4139,0.0013859,0.594456,0.697765,NA
0.99279,0.125,7.5473,54.7314,86.4771,0.0069741,1.063908,3.811545,NA
0.59531,0.125,9.9275,60.4104,91.0377,0.0022625,0.996304,14.95324,NA
0.491,0.125,6.9148,186.698,71.6407,0.0058898,0.451674,8.333305,NA
0.82569,0.125,6.9625,89.6162,70.9593,0.0026415,1.018212,0.796145,NA
0.68082,0.125,0.2274,180.913,85.4782,0.0087234,0.039084,6.97356,NA
0.69181,0.125,7.1715,8.7732,46.6211,0.0072486,0.573408,4.053475,NA
0.92781,0.125,5.7825,63.272,6.8283,0.0007412,1.040711,14.07077,NA
0.41503,0.125,7.6338,23.331,31.803,0.0029381,0.456764,10.17274,NA
0.12118,0.125,8.5365,98.3902,96.3632,0.0019051,0.45368,12.58335,NA
0.05146,0.125,5.1978,196.3008,79.0441,0.0049516,0.334045,8.72724,NA
0.92264,0.125,3.8598,22.5292,15.1905,0.008007,0.545949,8.65879,NA
0.65453,0.125,7.5051,175.775,65.4345,0.0049905,0.68306,5.872895,NA
0.0351,0.125,3.6317,67.1548,23.6321,0.0081165,0.987708,11.374955,NA
0.02956,0.125,8.9308,38.4516,7.804,0.002773,0.55519,14.82001,NA
0.06826,0.125,3.5039,11.7374,75.5224,0.0029655,0.156366,9.40653,NA
0.28566,0.125,7.9532,1.357,45.1702,0.0035365,0.92649,9.874605,NA
0.34728,0.125,2.2483,140.0442,71.3654,0.0005947,1.027054,7.530625,NA
0.223,0.125,0.348,161.1884,0.0995,0.006621,0.146921,13.74959,NA
0.77705,0.125,7.7573,18.3358,90.7545,0.0046127,0.649766,10.759855,NA
0.73034,0.125,8.809,158.3458,8.2606,0.0044331,0.337161,12.6171,NA
0.85013,0.125,8.2671,64.066,22.3247,0.0097428,0.765928,9.561655,NA
0.24916,0.125,5.2734,191.2252,86.9333,0.0039217,0.804182,8.769935,NA
0.176,0.125,7.2605,170.1268,98.4398,0.0089331,0.488121,8.34765,NA
0.26729,0.125,7.7022,166.4302,98.3782,5.7e-05,0.572599,13.949755,NA
0.33069,0.125,7.9322,109.6286,58.494,0.0003522,1.04217,6.979145,NA
0.34524,0.125,9.7693,192.3376,3.3469,0.0010144,0.513053,10.294565,NA
0.22038,0.125,8.9821,174.6782,65.822,0.0023395,0.820912,14.33133,NA
0.71061,0.125,5.4562,91.5056,55.3217,0.0040947,0.475225,9.27216,NA
0.09504,0.125,3.7537,165.1132,43.5742,0.0094579,0.316199,9.73466,NA
0.01206,0.125,3.2643,16.4848,73.2286,0.0029646,0.70687,3.30119,NA
0.26856,0.125,3.4712,105.388,64.2715,0.0093974,0.04031,12.303275,NA
0.99111,0.125,8.8006,55.2102,74.9122,0.0061188,0.091572,10.602625,NA
0.67919,0.125,2.5203,83.0546,25.3947,0.0077979,0.979677,3.300445,NA
0.3984,0.125,6.2702,124.0858,61.9882,0.0065724,0.65545,12.23471,NA
0.52673,0.125,4.8302,29.7378,47.2155,0.0082336,0.285873,8.692815,NA
0.83275,0.125,3.838,94.9876,68.0059,0.0040507,0.433613,13.43142,NA
0.90215,0.125,2.4424,142.9822,25.0369,0.0033791,0.941946,0.93109,NA
0.62812,0.125,8.5392,135.586,81.2453,0.0035831,0.863468,13.904435,NA
0.51314,0.125,5.2619,7.9904,98.1037,0.0087201,0.486049,7.416045,NA
0.03686,0.125,1.4723,93.573,93.9251,0.002192,0.499569,2.134705,NA
0.69534,0.125,7.2085,106.8782,71.706,0.004844,0.964445,13.12459,NA
0.62022,0.125,5.7925,190.4276,94.514,0.0080175,0.518138,4.617815,NA
0.58994,0.125,3.7005,58.6424,92.6323,0.0028956,0.89272,4.00578,NA
0.88611,0.125,3.3406,112.5906,79.2743,0.0028557,1.071837,4.101665,NA
0.99402,0.125,6.731,45.0488,20.492,8.05e-05,0.295733,2.34359,NA
0.62268,0.125,7.8219,184.0124,96.1308,0.0098807,0.618718,2.558945,NA
0.11806,0.125,6.431,127.1952,9.5855,0.0058914,0.501357,11.7423,NA
0.80036,0.125,5.1565,197.8936,33.5321,0.0027256,0.396351,2.72324,NA
0.40498,0.125,9.9984,15.19,90.4114,0.0026805,0.814589,7.503665,NA
0.0611,0.125,5.2417,100.8804,11.9475,0.0025062,0.221548,8.168115,NA
0.89398,0.125,2.1757,169.8934,24.4846,0.0077597,0.574588,9.328945,NA
0.65516,0.125,7.5007,20.4422,21.2409,0.009815,0.266597,7.84316,NA
0.00871,0.125,9.0018,53.9564,96.4177,0.0052082,0.800114,14.34395,NA
0.4513,0.125,5.4272,85.8958,75.8313,0.0063042,0.827605,2.617045,NA
0.32295,0.125,6.5129,159.0952,88.5418,0.0055059,0.834454,5.651645,NA
0.40566,0.125,2.4401,132.472,98.4308,0.0078653,0.554175,3.42467,NA
0.86869,0.125,4.0515,45.096,85.4013,0.0018858,0.131458,1.02375,NA
0.8033,0.125,8.5424,102.0366,47.415,0.0028652,0.534458,7.341795,NA
0.0516,0.125,9.6445,147.0016,38.9831,0.0090554,0.56754,1.52489,NA
0.22056,0.125,9.2843,38.7158,76.9312,0.0074361,0.054862,14.533405,NA
0.33333,0.125,0.7678,79.5768,1.7689,0.0029023,0.553383,7.52292,NA
0.33306,0.125,9.476,128.9504,0.6646,0.0068048,0.597547,7.563205,NA
0.78689,0.125,4.7697,72.2258,93.074,0.0015744,0.22874,3.3327,NA
0.14747,0.125,6.8549,178.258,96.4108,0.0027047,0.48279,9.32319,NA
0.11417,0.125,9.2477,104.1304,60.0894,0.0067736,0.109112,10.0923,NA
0.96432,0.125,2.3682,132.5058,2.792,0.0082903,1.014333,13.900255,NA
0.36653,0.125,9.9888,178.0634,26.2742,0.0092243,0.568521,13.854245,NA
0.60356,0.125,2.5814,30.182,97.5696,0.0068894,1.009347,4.364935,NA
0.08857,0.125,5.2715,106.4558,9.0057,0.0009782,0.111354,11.29608,NA
0.24419,0.125,2.0289,190.0184,50.8358,0.0017088,0.879577,4.9191,NA
0.03398,0.125,7.8071,157.299,50.986,0.00874,0.566978,15.057695,NA
0.85304,0.125,7.6202,13.9496,64.6132,0.0018398,0.307736,11.748775,NA
0.48468,0.125,7.2826,130.2964,54.5376,0.0044969,0.957534,0.605655,NA
0.62845,0.125,3.1685,84.6794,44.8438,0.0020568,0.05486,4.025395,NA
0.79385,0.125,6.5829,142.8044,40.2144,0.0068603,0.471767,12.88624,NA
0.42411,0.125,5.4888,43.6242,30.4332,0.0053315,0.856769,4.69212,NA
0.34401,0.125,8.7168,77.3964,27.3938,0.0008576,0.826934,1.410075,NA
0.13482,0.125,3.8405,77.0506,31.8908,0.0030705,1.029246,6.5082,NA
0.63756,0.125,1.2567,109.0192,61.0645,0.002522,0.594293,0.94615,NA
0.61837,0.125,7.5808,119.0578,65.6363,0.0073661,0.025647,5.00471,NA
0.7572,0.125,1.9344,171.1774,63.8475,0.000855,0.156555,9.130235,NA
0.97583,0.125,0.4796,79.5832,65.2786,0.0011015,0.548012,11.48521,NA
0.69616,0.125,2.4661,132.8402,39.8582,0.0074417,0.391905,6.532735,NA
0.93991,0.125,1.2736,191.623,44.8242,0.0015694,0.078818,15.206295,NA
0.76769,0.125,5.5534,51.6494,66.6815,0.009322,0.01945,8.29334,NA
0.2848,0.125,5.9698,38.1918,22.5703,0.0068536,0.024575,14.54215,NA
0.4361,0.125,5.4704,72.006,18.1931,0.0072559,0.074114,11.65482,NA
0.4087,0.125,6.1295,132.5666,3.3619,0.0017834,0.375298,4.98258,NA
0.03163,0.125,8.201,173.8796,87.7391,0.0024276,0.731458,2.60007,NA
0.48729,0.125,4.2521,195.691,94.8989,0.0031181,0.882229,5.51385,NA
0.48754,0.125,9.0076,172.5024,79.6462,0.007259,0.929,14.688285,NA
0.33474,0.125,7.6784,173.878,79.413,0.0025663,0.084239,6.954795,NA
0.32818,0.125,5.6174,22.8558,21.9261,0.0007032,0.293912,3.729075,NA
0.32132,0.125,6.9378,166.7966,63.7103,0.0033712,0.862277,4.914735,NA
0.04739,0.125,5.418,174.744,74.9742,0.0047086,0.570132,9.805345,NA
0.61438,0.125,7.3083,91.0156,14.6724,0.0045498,0.150378,9.359325,NA
0.88882,0.125,4.0709,158.7354,52.3793,0.0008607,0.202968,14.77764,NA
0.81006,0.125,6.1767,126.3394,40.8503,0.008088,0.575305,12.63562,NA
0.63438,0.125,2.1876,25.4386,89.6695,0.0031286,0.803047,4.83653,NA
0.33418,0.125,2.9387,44.882,55.1241,0.0009572,0.396208,13.740755,NA
0.12901,0.125,2.2988,196.9,48.2702,0.0088166,0.831676,8.4851,NA
0.664,0.125,3.4619,33.3986,79.6967,0.0033688,0.800576,11.24643,NA
0.01177,0.125,2.6636,77.0946,86.3993,0.0093834,0.424304,10.66097,NA
0.7544,0.125,4.6916,178.3638,66.9401,0.0003962,0.124955,5.67723,NA
0.6758,0.125,8.6687,9.916,84.6291,0.0012193,0.380652,14.825245,NA
0.17456,0.125,7.5787,164.753,11.479,0.0049661,0.172749,0.320155,NA
0.19614,0.125,6.2176,4.3428,59.0109,0.0048425,0.70524,12.196815,NA
0.61041,0.125,3.2045,127.288,60.0419,0.003293,0.475706,14.01164,NA
0.93218,0.125,8.8444,78.9404,32.6353,0.0017849,0.294126,8.381735,NA
0.45826,0.125,8.8105,27.1228,45.2023,0.0009128,0.910499,3.516695,NA
0.30889,0.125,2.7763,168.8976,91.0295,0.0027725,0.290812,14.861135,NA
0.70791,0.125,2.4893,193.8404,99.8759,0.0020795,0.787604,14.986235,NA
0.41725,0.125,6.3622,89.1432,90.848,0.0003288,0.249101,14.9911,NA
0.5929,0.125,5.4201,125.1274,77.8662,0.0033658,0.562364,0.51812,NA
0.7652,0.125,0.3922,52.2362,43.696,0.0098897,0.024038,1.50579,NA
0.61329,0.125,4.924,41.567,29.8003,0.0097983,0.882783,12.29893,NA
0.73481,0.125,7.2463,147.122,91.4703,0.0003785,0.03998,6.66609,NA
0.68327,0.125,8.9575,167.453,48.7843,0.003593,0.870748,4.51531,NA
0.56996,0.125,2.6064,193.9612,36.4687,0.0096181,0.886544,3.42912,NA
0.92864,0.125,0.2962,164.5404,64.8186,0.0079952,0.981066,7.996335,NA
0.32895,0.125,8.8948,42.5314,8.3494,0.007254,0.529872,1.58248,NA
0.85003,0.125,8.4626,182.8768,21.5906,0.0058769,0.643436,0.54996,NA
0.0523,0.125,4.1212,47.6122,7.7103,0.0021615,0.44679,7.876135,NA
0.36404,0.125,9.7938,150.5074,5.2196,0.0021778,0.223644,4.40154,NA
0.05913,0.125,8.1564,111.1728,64.5452,0.000687,0.989328,6.787865,NA
0.0208,0.125,6.7037,57.1576,4.1723,0.0021777,1.042938,6.78246,NA
0.20791,0.125,0.9641,66.7342,18.7194,0.0057487,0.089415,7.28444,NA
0.30972,0.125,3.2534,185.365,67.4641,0.0085251,1.015787,12.79648,NA
0.70664,0.125,9.7166,164.9224,85.0842,0.003827,0.491707,3.19026,NA
0.09481,0.125,0.2764,83.9096,14.957,0.0034529,0.327871,10.360295,NA
0.68905,0.125,4.5716,47.5438,98.2726,0.0089227,0.270634,2.579385,NA
0.11304,0.125,0.5862,77.7232,68.3289,0.0077917,0.491335,12.30015,NA
0.08418,0.125,5.9807,101.744,31.3096,0.0057239,0.616584,4.264885,NA
0.84879,0.125,5.9783,135.6882,43.7369,0.0070478,0.132889,10.061845,NA
0.52893,0.125,5.4933,145.869,65.8553,0.0073311,0.073933,12.569405,NA
0.72472,0.125,2.9651,15.4808,26.5815,0.0039707,0.509461,14.98799,NA
0.21943,0.125,8.115,55.421,30.5861,0.0086549,0.303346,5.38202,NA
0.58675,0.125,8.4493,23.1982,8.8363,0.0043305,0.233015,2.237595,NA
0.96754,0.125,2.1868,163.4112,42.7784,0.0038196,0.438984,7.13396,NA
0.36592,0.125,7.6129,119.6754,28.006,0.006833,0.356099,10.99991,NA
0.56457,0.125,8.651,52.2438,66.4909,0.0078378,1.012773,11.59168,NA
0.89669,0.125,0.387,91.3612,77.8966,0.0085445,0.576306,14.31514,NA
0.47453,0.125,7.9417,116.1404,12.5848,0.0086981,0.480408,2.09615,NA
0.17513,0.125,8.025,176.9788,4.3514,0.0031853,0.533972,0.93321,NA
0.45761,0.125,9.3443,75.9258,20.9444,0.0043744,0.919978,10.56326,NA
0.87172,0.125,9.0297,35.5422,24.5723,0.0010228,0.816286,12.91396,NA
0.13444,0.125,9.7265,69.8828,18.8011,0.0032434,0.07233,7.742515,NA
0.6735,0.125,7.0221,78.515,69.5725,0.0093201,0.95551,2.33043,NA
0.43002,0.125,2.07,150.7468,39.8376,0.001356,0.789761,0.292475,NA
0.62281,0.125,3.0168,160.385,54.8189,0.0053619,0.03747,10.109145,NA
0.78118,0.125,1.5266,179.0554,35.9133,0.0024848,0.916329,1.07705,NA
0.67244,0.125,7.7454,66.9314,77.0843,0.0040167,0.243081,1.51249,NA
0.71918,0.125,8.79,155.4746,26.0423,0.0032045,1.024157,3.78902,NA
0.14098,0.125,8.5335,181.8344,91.428,3.86e-05,0.923246,4.497695,NA
0.6544,0.125,6.8222,165.712,80.3836,0.0007641,0.197012,0.569945,NA
0.17053,0.125,3.9311,0.3914,84.929,0.005397,0.915544,2.178585,NA
0.74906,0.125,4.8092,30.1918,79.4376,0.0057687,0.295581,5.71586,NA
0.15951,0.125,5.9376,125.8046,58.4477,0.0018723,0.635322,2.67046,NA
0.42535,0.125,6.2491,45.0066,32.3112,0.0047676,1.01738,6.65754,NA
0.64861,0.125,7.5688,24.4892,75.2261,0.0046335,0.507469,1.33001,NA
0.02106,0.125,5.7437,72.5566,47.2521,0.0076857,0.311563,14.624735,NA
0.06788,0.125,7.3973,65.639,30.0519,0.0084099,0.122641,12.51375,NA
0.04727,0.125,6.4636,40.8438,88.4657,0.0038402,0.073925,8.262615,NA
0.837,0.125,5.8732,96.7462,5.6005,0.0070732,0.16846,2.78122,NA
0.80063,0.125,4.8064,105.1968,62.2995,0.0054681,0.747939,8.60322,NA
0.57647,0.125,8.752,49.2746,68.5507,0.0022038,0.875071,5.399405,NA
0.9498,0.125,8.1171,133.873,57.7971,0.0075535,0.389708,0.71717,NA
0.54318,0.125,4.1397,113.132,68.6294,0.0061448,0.858236,9.486585,NA
0.30687,0.125,7.6472,49.9248,70.8691,0.0077466,0.819758,9.29691,NA
0.15327,0.125,7.3038,176.8164,46.1312,0.0019679,0.961673,14.303545,NA
0.83533,0.125,1.898,91.5024,64.9667,0.0052009,0.865157,1.6442,NA
0.02798,0.125,8.8187,53.3172,78.1672,0.0071433,0.189777,12.795925,NA
0.87135,0.125,3.1845,192.8644,77.5965,0.0094543,0.670861,2.67556,NA
0.58255,0.125,5.8611,71.958,20.3238,0.0007942,0.377063,9.884885,NA
0.4368,0.125,1.8839,12.2362,30.6078,0.0074638,1.037921,14.495205,NA
0.25967,0.125,5.1353,42.0576,44.5435,0.0034913,0.136185,4.21166,NA
0.12836,0.125,6.4771,10.9908,1.6864,0.0061424,0.283212,1.832395,NA
0.49024,0.125,4.3409,67.4484,47.2333,0.0074019,0.57736,3.042165,NA
0.39022,0.125,6.3877,123.1332,7.4481,0.0032192,0.152852,10.06159,NA
0.93106,0.125,3.5163,63.28,4.3147,0.0083371,0.580381,1.101445,NA
0.49521,0.125,6.2196,164.5322,27.785,0.0039638,0.494304,11.454125,NA
0.6882,0.125,5.7071,166.5732,94.9221,0.0036334,0.388577,8.67623,NA
0.49531,0.125,5.8762,85.0046,4.264,0.0004296,0.47697,6.57646,NA
0.67911,0.125,0.9789,149.7712,82.6383,0.0027901,0.84286,12.123345,NA
0.31257,0.125,2.1721,162.4636,72.1014,0.0091836,0.817053,0.728345,NA
0.71144,0.125,3.2824,62.0002,80.9632,0.0053974,0.047482,8.503845,NA
0.13598,0.125,2.7245,130.4448,70.8993,0.0069786,0.688301,2.720955,NA
0.39394,0.125,3.4903,108.197,96.7505,0.006055,0.081101,1.077305,NA
0.01756,0.125,6.7559,79.5666,68.5622,0.0009625,0.934132,5.518895,NA
0.92027,0.125,1.4508,102.7768,75.7125,0.0025097,0.155301,8.35224,NA
0.05135,0.125,9.6819,25.0352,25.885,0.0057224,0.061226,14.084045,NA
0.7757,0.125,1.4857,5.171,17.3836,0.0059935,0.525906,11.84129,NA
0.20238,0.125,4.4796,78.5316,52.9246,0.0055767,0.897463,8.465855,NA
0.21099,0.125,0.4747,99.2922,27.8338,0.0050028,0.101871,6.490885,NA
0.49604,0.125,3.1079,87.7756,60.2079,0.0015999,0.017476,0.68939,NA
0.71096,0.125,8.3337,15.2856,82.7252,0.0043542,1.054548,0.5434,NA
0.50602,0.125,0.6168,23.9474,95.0599,0.001082,0.016663,6.52705,NA
0.88769,0.125,8.9225,136.7046,31.2269,0.0050642,0.515313,1.94818,NA
0.60641,0.125,4.8561,53.8342,42.7424,0.0058515,0.393911,10.016705,NA
0.11234,0.125,6.6308,185.2686,96.6199,0.0023133,0.115155,9.97509,NA
0.38585,0.125,7.1674,7.4738,71.7012,0.0005683,0.488459,12.743585,NA
0.50053,0.125,6.9673,40.9314,91.7614,0.0020479,0.517977,2.821095,NA
0.16805,0.125,2.8193,86.5702,12.1549,0.0005174,0.877274,9.47764,NA
0.36583,0.125,7.9398,183.2766,95.6934,0.0006879,0.356469,12.47689,NA
0.74333,0.125,2.1159,102.6808,22.02,0.0054714,0.362933,0.86358,NA
0.67155,0.125,8.1144,13.4594,34.4665,0.0051976,0.794256,4.187855,NA
0.32733,0.125,6.3171,178.8996,29.0945,0.0085425,0.804202,9.40777,NA
0.25677,0.125,6.2403,13.3012,79.6144,0.0008533,0.219341,11.108205,NA
0.40078,0.125,8.3505,74.2968,44.4678,0.0004219,0.974205,14.770275,NA
0.32321,0.125,4.762,114.6512,95.9346,0.0019633,0.326629,8.41592,NA
0.952,0.125,1.0259,107.3372,23.7291,0.0071685,0.858097,13.97383,NA
0.6332,0.125,4.0224,70.5416,60.2554,0.0049812,0.989754,0.531295,NA
0.87065,0.125,8.8415,107.5496,85.5889,7.84e-05,0.911779,13.374525,NA
0.09861,0.125,9.3466,65.7296,5.9937,0.0050539,0.914922,0.257725,NA
0.49577,0.125,8.9485,113.6672,92.5219,0.0024533,0.288931,4.138545,NA
0.11558,0.125,2.8018,38.5644,7.7739,0.0057766,0.851008,3.09867,NA
0.88902,0.125,7.2771,83.4354,16.6176,0.0040474,0.840059,3.23426,NA
0.76471,0.125,2.9154,193.1102,15.362,0.0063574,0.329392,4.047895,NA
0.69359,0.125,9.5815,100.7074,20.7329,0.0057591,0.618242,7.217105,NA
0.73667,0.125,4.776,115.952,67.3819,0.0006637,0.855409,0.005345,NA
0.43977,0.125,8.3678,70.2678,11.9392,0.0058575,0.839239,0.90145,NA
0.59654,0.125,2.206,113.6908,87.2039,0.0042876,0.591544,4.61725,NA
0.53261,0.125,3.0665,74.3746,74.6109,0.0034037,0.376747,6.804345,NA
0.74497,0.125,6.7191,75.5424,85.545,0.0031509,0.545888,4.6564,NA
0.88132,0.125,7.148,178.352,56.5247,0.0096977,0.843374,8.80948,NA
0.75837,0.125,2.8462,103.3992,28.2331,0.0031306,0.24246,7.46372,NA
0.3873,0.125,2.4447,39.6866,71.3339,0.0070943,0.299414,4.487165,NA
0.02856,0.125,9.0811,173.6768,66.2369,0.0073359,0.30476,2.32538,NA
0.35194,0.125,7.7176,7.5896,83.7292,0.0098996,0.902213,14.936045,NA
0.26222,0.125,9.9228,66.444,33.6942,0.0030296,0.989939,6.81761,NA
0.70895,0.125,3.8155,100.1182,36.689,0.0062397,0.186443,5.923975,NA
0.84277,0.125,2.7917,44.9996,29.4346,0.0082132,0.988859,12.661815,NA
0.60972,0.125,4.7979,37.2916,22.3405,3.63e-05,0.946322,15.02064,NA
0.30798,0.125,0.5121,197.8836,3.3141,0.0045146,0.298684,3.838455,NA
0.19896,0.125,2.616,54.8396,70.2487,0.0018242,0.456633,7.369755,NA
0.86596,0.125,9.8836,128.954,91.0986,0.001583,0.696802,11.95858,NA
0.78072,0.125,6.5202,55.2566,85.4952,0.0002565,0.766354,6.796985,NA
0.69918,0.125,1.9016,188.565,64.5827,0.0085089,0.114615,7.804055,NA
0.61957,0.125,6.1164,6.3618,58.3053,0.0025492,0.435437,2.916605,NA
0.44816,0.125,2.506,92.998,8.5834,0.0090257,0.681917,14.386325,NA
0.41479,0.125,5.6763,124.2274,7.6114,0.0085084,0.655174,9.435505,NA
0.16736,0.125,0.0709,170.0422,82.2835,0.0027207,0.731956,15.17473,NA
0.90588,0.125,9.4321,168.1458,81.1507,0.004114,0.489747,14.963055,NA
0.85412,0.125,8.499,155.3734,94.0308,0.0003476,0.744033,14.14417,NA
0.47831,0.125,1.9477,86.3652,83.4319,9.67e-05,0.360988,8.02318,NA
0.01355,0.125,9.9143,144.445,22.5982,0.0014857,0.599123,6.19695,NA
0.83971,0.125,0.3714,25.1262,58.216,0.0001665,0.827806,1.36426,NA
0.7607,0.125,8.1557,180.0078,16.1549,0.0048019,0.252723,15.431455,NA
0.21557,0.125,1.3878,13.7962,64.2729,0.0066625,0.915357,11.80277,NA
0.69435,0.125,2.6024,108.3166,43.0153,0.0039416,0.78776,4.400095,NA
0.36706,0.125,0.7366,147.495,98.0594,0.0059932,0.136414,1.08456,NA
0.59447,0.125,2.816,73.4302,39.1706,0.0057052,0.516327,2.54202,NA
0.58003,0.125,1.0485,129.6712,14.3763,0.0040512,0.29339,11.136965,NA
0.31812,0.125,4.0181,61.6952,50.2856,0.0058542,0.318074,14.818285,NA
0.92782,0.125,3.1164,170.8742,93.8728,0.0031611,0.840789,8.499165,NA
0.9551,0.125,8.8657,168.4782,63.5928,0.006361,0.239823,13.163225,NA
0.50606,0.125,9.1377,17.278,48.6118,0.0004354,0.762132,14.72148,NA
0.32316,0.125,0.5925,168.9906,84.0456,0.0067754,0.657718,15.11038,NA
0.57332,0.125,3.112,157.794,21.7158,0.0035019,0.935182,13.192185,NA
0.31665,0.125,1.6526,88.8348,32.6156,0.0010487,0.362267,13.083695,NA
