"g","mY","gY","mU","gU","mW","gW","e0","eP","eM","mUs"
0.24981,0.125,5.642,8.797125,0.0094166,9.5093,0.003278,0.0039005,3.327825,33.873,NA
0.9542,0.125,80.723,10.392375,0.0082898,9.4223,0.0083855,0.00401,0.2199375,26.926,NA
0.34722,0.125,45.677,7.243375,0.0042059,2.513,0.0073355,0.008173,1.4050875,47.814,NA
0.42856,0.125,93.708,3.820125,0.0058956,5.7279,0.009273,0.008851,3.661275,18.281,NA
0.00684,0.125,73.027,10.671375,0.0051764,4.2219,0.007248,0.001032,2.4319125,9.38,NA
0.67891,0.125,49.444,9.750875,6.4e-06,4.5055,0.007801,0.003642,0.9587625,17.507,NA
0.21734,0.125,36.921,8.601125,0.0043063,7.4663,0.0040805,0.0058525,3.48495,32.484,NA
0.71219,0.125,21.028,7.966375,0.0086435,0.6812,0.007656,0.007254,3.4504875,3.13,NA
0.4784,0.125,95.238,2.67875,0.0074947,8.9788,0.007923,0.0098395,3.629625,45.428,NA
0.94662,0.125,22.519,9.033625,0.0026047,3.8085,0.001458,0.0041095,0.2673375,12.2,NA
0.39921,0.125,45.241,7.108,0.0065299,3.094,0.0056145,0.0043635,2.320875,10.0335,NA
0.84804,0.125,99.822,3.05225,0.0070668,6.2553,0.0033845,0.009551,1.2183375,45.826,NA
0.20296,0.125,90.936,11.027875,0.0098079,5.3292,0.003183,0.0009105,0.307875,19.8605,NA
0.82167,0.125,46.669,0.52,3.7e-06,8.9727,0.006244,0.007138,2.9968125,8.3635,NA
0.75958,0.125,74.949,10.129375,0.0087283,9.374,0.0012995,0.0088495,3.123075,32.258,NA
0.21741,0.125,4.417,0.2935,0.0036832,8.2709,0.0008385,0.0008295,3.390075,48.855,NA
0.35297,0.125,80.266,2.956875,0.0084328,5.1877,0.001799,0.0085115,1.1803125,27.1795,NA
0.783,0.125,51.338,10.8945,0.0003665,7.0328,0.0053895,0.0017015,2.7622125,4.681,NA
0.22488,0.125,69.618,9.7545,0.00357,1.6479,0.000991,0.005689,3.111525,25.77,NA
0.8054,0.125,11.697,9.80775,0.0026319,8.0327,9.35e-05,0.0002595,2.2332375,2.411,NA
0.67688,0.125,69.396,8.7155,0.006325,8.0106,0.0089935,0.007886,2.14455,4.2125,NA
0.93716,0.125,12.427,6.5455,0.002452,0.719,0.005671,0.001053,0.50805,23.1065,NA
0.09388,0.125,99.041,7.59525,0.0036479,0.7106,0.0012945,0.005743,0.665025,7.791,NA
0.62602,0.125,5.052,9.112875,0.0092399,4.3647,0.002611,0.008485,1.9446375,49.689,NA
0.97323,0.125,35.223,0.379,0.0054105,6.9486,0.0089385,0.0035005,2.2249875,42.4255,NA
0.41477,0.125,54.111,8.8985,0.0034018,4.401,0.0064915,0.0092645,2.8854375,12.627,NA
0.5003,0.125,98.636,0.242,0.0019923,5.6204,0.0051225,0.0081505,0.7794375,38.4115,NA
0.64638,0.125,73.727,8.01125,0.0080564,6.341,0.0019515,0.005044,2.0135625,46.2815,NA
0.61864,0.125,37.329,3.999125,0.0055083,1.6638,0.0007115,0.0021845,0.6031125,23.9275,NA
0.60941,0.125,38.481,10.51025,0.0042316,3.8279,0.002212,0.0049075,1.5114,43.057,NA
0.44977,0.125,19.641,10.03775,0.0095429,7.6914,0.0023825,0.008961,1.101375,37.274,NA
0.38182,0.125,28.167,0.366125,0.0051277,1.4462,0.0029145,0.0010435,2.39295,19.617,NA
0.46113,0.125,0.119,5.115,0.0079992,0.0516,0.006135,0.0042395,0.5479875,37.7445,NA
0.91443,0.125,55.414,8.332125,0.0098836,7.7802,0.002972,0.0033875,3.180675,44.5255,NA
0.30221,0.125,34.619,12.20325,0.0071675,5.9447,0.0092895,0.005692,2.0292375,40.21,NA
0.14017,0.125,94.623,0.242375,0.0094762,9.6821,0.004983,0.009252,2.1184875,12.536,NA
0.97757,0.125,98.552,9.278,0.00931,9.8991,0.000428,0.0066365,1.6186875,10.651,NA
0.52031,0.125,52.045,0.308625,0.0034845,0.5061,0.0003765,0.0023455,3.3622125,29.5105,NA
0.56025,0.125,36.568,1.40025,0.0045018,6.2094,0.003996,0.0094485,3.1401375,33.3005,NA
0.14639,0.125,17.196,1.277875,0.0051726,3.4602,0.0063855,0.000667,3.5662125,35.059,NA
0.97485,0.125,95.317,4.184,0.0085821,5.1714,0.009443,0.0074025,1.60365,0.7585,NA
0.81787,0.125,73.446,7.78375,0.0067827,4.8613,0.006107,0.0067825,0.431025,33.634,NA
0.52027,0.125,9.591,3.64025,0.0025962,9.8868,0.0066215,0.0040425,0.9243375,21.7685,NA
0.75823,0.125,8.867,0.027125,0.0070469,1.5883,0.006476,0.000889,0.126,46.4815,NA
0.81732,0.125,55.26,11.57075,0.0033031,7.2256,0.0007025,0.003474,2.7992625,9.252,NA
0.82207,0.125,44.564,3.486375,0.0065403,1.0619,0.002125,0.003209,1.59525,30.045,NA
0.12146,0.125,15.995,2.534875,0.005038,7.2753,0.008665,0.001033,1.05825,10.364,NA
0.09712,0.125,76.091,9.781375,0.0024661,9.2491,0.0025355,0.0019675,2.8420125,18.0715,NA
0.27671,0.125,33.933,11.345625,0.0091434,6.1767,0.0024535,0.0007375,3.053025,1.862,NA
0.12619,0.125,57.237,0.25875,0.0095699,7.9165,0.0066445,0.005722,0.3435375,49.642,NA
0.16624,0.125,42.771,0.607,0.0008741,4.9275,0.0018525,0.0034765,0.3523875,36.509,NA
0.19404,0.125,61.65,0.852625,0.0058424,3.3707,0.0053705,5.45e-05,1.47615,18.2375,NA
0.73776,0.125,55.562,12.395625,0.000322,1.5761,0.0040245,0.0011345,1.1665125,30.3405,NA
0.58724,0.125,79.739,11.620625,0.0043881,9.9294,0.0076085,0.0063145,1.22085,48.572,NA
0.21615,0.125,78.826,3.36925,0.0047983,8.8322,0.0067065,0.003094,3.1452375,45.9925,NA
0.14071,0.125,8.304,8.939375,0.0098396,7.0682,0.0003945,0.0045205,2.2450125,45.749,NA
0.43602,0.125,28.915,4.1865,0.0045843,8.9538,0.0038515,0.0023265,2.180475,1.9895,NA
0.87677,0.125,93.662,12.210625,0.0068097,8.564,0.005673,0.0029675,2.4511125,27.8515,NA
0.58088,0.125,41.536,7.58775,0.0051448,2.8568,0.000887,0.0047415,2.45955,45.698,NA
0.13923,0.125,6.418,5.202875,0.0034903,7.0064,0.002612,0.002214,1.5340125,37.2235,NA
0.3213,0.125,47.49,11.341125,0.0098524,5.4409,0.008005,0.0054195,1.5589125,12.1775,NA
0.55674,0.125,21.101,9.327875,0.0033876,2.264,0.0020035,0.002034,2.973075,10.574,NA
0.06934,0.125,48.602,10.41775,0.0022221,2.1672,0.0053965,0.008564,2.90715,31.939,NA
0.41043,0.125,5.886,7.396375,0.0099,0.6192,0.001665,0.007296,1.1946,14.3965,NA
0.07545,0.125,78.926,2.861125,0.0012947,0.3382,0.002037,0.0005505,2.1595125,40.395,NA
0.08647,0.125,84.639,2.214125,0.006228,7.0564,0.0024505,0.001763,2.24595,12.044,NA
0.64776,0.125,17.784,8.314625,0.0063809,9.8945,0.0075655,0.0037485,2.58465,33.0785,NA
0.19202,0.125,73.43,0.684625,0.0047315,3.8081,0.0038985,0.004999,1.2499875,44.7465,NA
0.72336,0.125,53.358,7.22025,0.005924,0.4235,0.0030815,0.00213,3.4001625,28.7965,NA
0.6163,0.125,84.746,4.313375,0.0074139,5.4816,0.0048775,0.006944,2.5713,44.248,NA
0.70807,0.125,85.126,11.63975,0.0029387,1.6004,0.006182,0.004088,1.2435,40.4975,NA
0.94364,0.125,69.248,7.833,0.0007788,3.0741,0.007484,0.0045835,0.385275,34.859,NA
0.26511,0.125,61.781,9.730875,0.0051551,7.1415,0.000908,0.0010765,1.9584375,2.2945,NA
0.56651,0.125,68.08,3.901375,0.0058673,2.7811,0.0087205,0.0063765,0.1627125,34.263,NA
0.44565,0.125,64.214,10.965,0.0040074,8.081,0.003971,0.0044265,1.1296875,22.422,NA
0.94784,0.125,50.608,8.98325,0.0075784,3.055,0.0093855,0.003724,2.5996875,37.92,NA
0.86728,0.125,29.643,3.34525,0.0066169,3.1947,0.0005235,0.0049225,0.6645375,31.5915,NA
0.92466,0.125,26.555,12.05525,0.0033967,0.8981,0.0023145,0.005571,0.87375,36.1895,NA
0.94355,0.125,93.418,8.841875,0.0024088,1.4167,0.009075,0.0043305,3.401025,32.027,NA
0.44038,0.125,38.197,5.08725,0.0034402,9.3628,0.004787,0.0051165,2.464275,43.983,NA
0.24219,0.125,76.403,5.96975,0.0064827,6.8636,0.0007365,0.005889,1.3148625,33.1565,NA
0.55737,0.125,71.252,5.791875,0.005098,4.9483,0.0058365,0.0030165,2.0988,10.088,NA
0.60008,0.125,16.442,7.370625,0.0016397,6.7862,0.0059575,0.004393,0.039525,10.0655,NA
0.2229,0.125,80.926,5.83825,0.0087485,3.6232,0.000914,0.0071955,0.623775,43.4805,NA
0.72887,0.125,32.015,8.37075,0.0036002,4.694,0.0082015,0.0094695,1.56795,16.6175,NA
0.27962,0.125,17.637,8.46525,0.0096419,1.5945,0.006584,0.0022625,2.7952875,16.7875,NA
0.87946,0.125,89.612,9.738875,0.0082966,1.5657,0.009907,0.003767,0.5945625,2.03,NA
0.28307,0.125,65.629,7.58425,0.0026579,5.1088,0.0032815,0.004563,2.512275,41.9835,NA
0.28376,0.125,13.532,9.727625,0.0069307,5.948,0.001328,0.0017995,0.587925,33.337,NA
0.87016,0.125,28.925,5.46525,0.001085,4.4711,0.007141,0.009273,2.6713125,47.7775,NA
0.65907,0.125,82.635,0.616875,0.0041802,9.1759,0.00511,0.006584,0.2632875,35.2925,NA
0.29633,0.125,45.688,8.0615,0.0091378,8.522,0.0020355,0.0094175,1.652175,39.174,NA
0.26355,0.125,62.41,3.7465,0.00361,5.47,0.005388,0.0070185,1.9646625,10.0785,NA
0.13808,0.125,37.986,1.3545,0.0087288,3.0607,0.0060215,0.005288,3.6559875,11.4255,NA
0.74449,0.125,96.401,2.950125,0.0074935,7.2957,0.002818,0.0038495,1.7545875,20.2125,NA
0.1357,0.125,96.877,6.682875,0.0051275,5.7577,0.008347,0.0082975,2.06445,16.1505,NA
0.91285,0.125,23.305,3.006125,0.0094752,7.9269,0.001765,0.0045665,3.0712125,39.1675,NA
0.93766,0.125,42.604,7.91875,0.0050539,8.573,0.005981,0.0069905,0.89265,31.8585,NA
0.27275,0.125,70.172,6.158375,0.0093149,8.1926,0.000311,0.0002135,1.6733625,16.501,NA
0.40276,0.125,77.228,7.90325,0.0097632,0.1737,0.0082945,0.0046225,2.460375,37.644,NA
0.54407,0.125,61.087,8.343375,0.0072847,0.8286,0.0003935,0.0010425,3.2931,33.0985,NA
0.31005,0.125,71.194,0.42925,0.0063564,3.1437,0.0046095,0.009787,0.2032125,16.693,NA
0.31352,0.125,18.644,6.80775,0.0030228,7.2794,0.003169,0.001249,2.9134125,17.881,NA
0.53509,0.125,80.809,2.89775,0.0088817,6.2495,0.0033305,0.007917,3.554175,15.4915,NA
0.85817,0.125,87.283,7.272375,0.0088872,6.0427,0.0064655,0.0062395,2.95275,36.557,NA
0.22126,0.125,45.579,9.7015,0.009159,5.251,0.004849,0.0030315,2.4958875,0.2515,NA
0.81306,0.125,52.097,2.44,0.002984,8.7083,0.003916,0.002935,1.5138375,10.4605,NA
0.27375,0.125,62.786,8.1385,0.0055504,6.8838,0.0028645,0.001479,2.0015625,30.9005,NA
0.59893,0.125,99.376,2.579,0.0045311,0.4935,0.0002465,0.0046,2.1123375,24.383,NA
0.76643,0.125,3.119,8.499125,0.0018972,7.3497,0.007869,0.008468,0.7855125,12.027,NA
0.07331,0.125,83.896,10.733875,0.0038218,7.8611,0.009614,0.0075565,1.1385375,30.1035,NA
0.68363,0.125,62.43,8.4155,0.0060717,2.5014,0.0004325,0.003373,0.4345875,33.827,NA
0.99447,0.125,71.087,1.670625,0.0030852,0.5744,0.0077205,0.0018065,0.4411875,43.5,NA
0.15384,0.125,24.451,10.407625,0.0018114,3.9417,0.008508,0.008325,1.870125,45.2825,NA
0.88498,0.125,2.804,4.113375,0.0044764,2.725,0.009904,0.0087245,3.0976875,37.349,NA
0.82765,0.125,17.248,6.6425,0.0015453,7.9919,0.0090385,0.0090605,3.3293625,13.621,NA
0.78706,0.125,64.868,4.703,0.0090099,9.3917,0.0079085,0.0083,2.2088625,3.7855,NA
0.6921,0.125,6.631,6.339,0.0076852,4.9049,0.0012215,0.0011925,2.9411625,25.648,NA
0.18852,0.125,27.6,4.606,0.0077939,6.4243,0.008011,0.000727,2.9865375,19.9495,NA
0.34095,0.125,75.125,3.81825,0.0061594,5.0186,0.004662,0.0030535,2.842725,43.291,NA
0.74604,0.125,80.186,11.4655,0.0090768,6.565,0.006769,0.000175,1.3428375,32.544,NA
0.13689,0.125,96.754,8.74275,0.0038277,4.8351,0.0079325,0.0036805,1.256325,7.7285,NA
0.23722,0.125,7.559,2.799375,0.0049037,4.8092,0.005555,0.005813,3.6984375,45.219,NA
0.90102,0.125,32.151,5.171375,0.0052489,9.5374,0.0013315,0.0087625,1.7780625,44.8575,NA
0.41115,0.125,14.802,9.556,0.0078534,1.2383,0.0090445,0.004597,2.0548875,47.722,NA
0.71067,0.125,66.049,3.447875,0.006668,3.5314,0.0001975,0.008938,2.77425,11.591,NA
0.21794,0.125,93.145,6.78475,0.0098732,6.6283,0.0054555,0.009959,3.7035,38.825,NA
0.49913,0.125,5.084,11.52175,0.002894,7.8782,0.0044485,0.005914,3.3501,38.0105,NA
0.00855,0.125,1.542,7.399875,0.0042803,5.9329,0.0088405,0.007054,3.183825,29.07,NA
0.88696,0.125,60.12,2.581875,0.0068173,1.6528,0.006787,0.0067405,2.3876625,7.8025,NA
0.40715,0.125,44.542,0.77,0.0006053,0.4011,0.0049805,0.0051635,0.09375,32.781,NA
0.98402,0.125,13.629,0.17075,0.0055289,0.5216,0.0035465,0.0063735,0.90585,1.073,NA
0.02776,0.125,3.674,9.677625,0.0047895,0.8001,0.0051395,0.0078305,2.8755,11.7145,NA
0.00407,0.125,12.581,9.8935,0.0081845,3.7053,0.007075,0.007157,1.02645,28.5795,NA
0.31376,0.125,34.279,9.034125,0.0051565,6.2817,0.0083305,0.006852,1.4017125,19.0125,NA
0.86148,0.125,15.125,1.126,0.0044775,4.5696,0.0043065,0.00461,2.633175,46.437,NA
0.96996,0.125,47.126,10.80475,0.0041778,8.0246,0.008202,0.004988,0.5407125,4.092,NA
0.12659,0.125,46.364,2.0405,0.0027155,5.8009,0.001443,0.0088225,0.48765,23.9065,NA
0.6572,0.125,55.66,9.956125,0.0017395,4.4638,0.0028725,0.008703,2.3953875,14.8215,NA
0.71625,0.125,80.52,3.672625,0.0095769,2.7828,0.001191,0.0004245,3.45765,4.163,NA
0.33641,0.125,60.996,2.10525,0.0041984,3.1292,0.0074925,0.007564,3.2839875,27.859,NA
0.17022,0.125,12.998,0.23675,0.0078656,2.4214,0.006954,0.0095,2.5886625,18.274,NA
0.2643,0.125,12.572,7.055375,0.0057853,9.4705,0.0042035,0.0059625,1.7264625,12.898,NA
0.19868,0.125,82.232,0.77425,0.0061743,6.2177,0.009373,0.008929,2.3386875,34.739,NA
0.80308,0.125,82.917,0.7505,0.0090091,2.6282,0.0015265,0.004984,1.9088625,17.0495,NA
0.72541,0.125,28.242,9.628125,0.0091562,5.4419,0.003963,0.008537,3.1675125,13.7475,NA
0.27043,0.125,69.627,10.840875,0.009567,3.7612,0.004476,0.0042355,3.3877875,1.372,NA
0.62628,0.125,9.133,11.9595,0.0054253,7.3962,0.001074,0.0085715,3.3028875,11.9875,NA
0.52885,0.125,3.105,3.403125,0.0025899,6.8437,0.0006215,0.0080535,2.746725,37.4775,NA
0.84043,0.125,60.366,11.285125,0.0001504,7.115,0.007046,0.001582,1.8952875,8.0375,NA
0.52114,0.125,92.371,6.739375,0.0017358,1.498,0.0022725,0.0001205,1.1716125,3.924,NA
0.39265,0.125,77.913,9.274375,0.0020112,3.3408,0.005691,0.003666,1.4990625,24.939,NA
0.92422,0.125,90.507,3.4635,0.0056541,3.7188,0.0075885,0.009765,0.33825,37.01,NA
0.76896,0.125,97.503,1.605125,0.0008646,3.7316,0.004479,0.009533,3.70785,0.8725,NA
0.37518,0.125,99.246,4.441,0.001798,2.8419,0.007639,0.009702,0.8356125,21.7765,NA
0.21079,0.125,6.911,5.286125,0.0008113,7.5659,0.0030105,0.005482,3.1136625,11.6605,NA
0.06684,0.125,85.731,10.468125,0.0094966,3.2484,0.0003395,4e-04,1.1230125,17.7145,NA
0.14983,0.125,83.714,0.755875,0.0011093,7.7207,0.003775,0.0049595,1.13385,29.958,NA
0.19049,0.125,78.496,4.49125,0.0064726,6.1095,0.00739,0.0068655,2.010525,36.9075,NA
0.09609,0.125,64.709,5.901,0.0034212,2.2141,1.5e-05,0.009302,0.4576125,12.6065,NA
0.02199,0.125,96.183,3.1815,0.0058207,0.5069,0.004942,0.005993,1.2400125,3.4495,NA
0.60098,0.125,80.765,11.545125,0.0006673,5.932,0.000612,0.0009455,1.2974625,13.301,NA
0.17189,0.125,96.848,9.612625,0.0010759,5.7183,0.004082,0.003352,3.179025,35.2295,NA
0.95811,0.125,44.148,10.868375,0.0065487,2.9263,0.002376,0.0058205,0.0776625,26.6965,NA
0.76186,0.125,57.751,2.509,0.0080153,0.7485,0.0006995,0.002058,2.5288125,12.8,NA
0.24644,0.125,78.703,7.215125,0.0068734,6.7602,0.0077985,0.001001,0.9099375,19.126,NA
0.11406,0.125,62.832,0.598125,0.0082171,8.7939,0.0044145,0.0026615,0.3477,35.663,NA
0.01139,0.125,42.345,8.2635,0.0048507,7.7119,0.0089135,0.0054245,1.8001125,29.9835,NA
0.98396,0.125,56.699,2.724,0.0016061,6.645,0.0033615,0.006458,0.2278875,25.873,NA
0.01573,0.125,50.564,6.849375,0.00294,8.4302,0.0074465,3.7e-05,2.579025,46.6485,NA
0.60467,0.125,93.646,7.6405,0.0065068,8.4138,0.0080125,0.007318,3.4827,48.123,NA
0.77177,0.125,90.831,0.856625,0.0008494,1.0988,0.009806,0.005974,3.380775,45.633,NA
0.91858,0.125,30.406,6.157875,0.0050126,8.4889,0.0024825,0.0072845,1.113225,43.4025,NA
0.44163,0.125,19.336,9.753625,0.0071794,6.2284,0.0045755,0.005201,3.3776625,47.9875,NA
0.76517,0.125,21.296,7.323125,0.0092708,5.8303,0.0081245,0.0082045,3.370875,24.7305,NA
0.9501,0.125,6.474,5.612625,5.63e-05,1.0972,0.0063365,0.0084985,1.791375,39.466,NA
0.44502,0.125,90.476,0.153,0.0085442,9.3358,0.006552,0.0014405,1.5553125,41.054,NA
0.38915,0.125,8.645,8.456,0.0052806,3.4506,0.008188,0.0092365,0.4365375,24.5855,NA
0.87619,0.125,64.766,6.6875,0.0063913,3.2336,0.005065,0.007629,0.5581125,29.184,NA
0.23045,0.125,32.247,7.871,0.0091444,6.1191,0.000808,0.0014315,1.2505875,36.422,NA
0.7331,0.125,32.217,8.846375,0.0087081,8.3598,0.002678,0.0097205,1.2302625,14.524,NA
0.42559,0.125,25.43,3.03225,0.0059624,0.0194,0.003666,0.0055525,2.658375,27.9825,NA
0.18939,0.125,75.455,8.379125,0.0056034,2.1842,0.0097685,0.004462,0.5276625,6.079,NA
0.63,0.125,13.107,10.194875,0.0085781,6.3549,0.006827,0.0053385,2.2101375,41.972,NA
0.97685,0.125,11.705,4.3295,0.0089904,8.0656,0.004705,0.0038835,2.216025,37.325,NA
0.13485,0.125,51.156,8.57525,0.0032915,2.2823,0.002689,0.0051725,2.3784,17.3785,NA
0.77715,0.125,93.801,2.035625,0.0066595,2.4402,0.001376,0.003597,1.701225,12.475,NA
0.51017,0.125,69.616,9.172625,0.0071798,1.7077,0.0029745,0.0060645,2.7758625,39.1585,NA
0.05363,0.125,77.108,6.725625,0.0074573,3.0914,0.000681,0.008286,3.5169375,38.038,NA
0.20948,0.125,69.892,2.30675,0.0048247,2.8913,0.0010595,0.0015745,3.3410625,29.537,NA
0.92065,0.125,84.817,2.464375,0.0019743,5.7228,0.0005725,0.001766,1.959375,20.0155,NA
0.05673,0.125,92.134,10.336625,0.006448,6.3194,0.0050185,0.0003595,2.339325,4.9645,NA
0.59414,0.125,33.497,8.65225,0.0073919,0.0911,0.003173,0.002605,0.399225,41.865,NA
0.38511,0.125,33.888,3.742,0.0026577,7.6737,0.006398,0.004783,2.8297125,33.4245,NA
0.83902,0.125,82.182,0.292625,0.0008221,5.1737,0.0047415,0.009692,3.1805625,40.3585,NA
0.86626,0.125,45.018,1.339375,0.0067156,1.9836,0.006931,0.0082815,0.56985,42.201,NA
0.32586,0.125,51.686,0.88175,0.0050865,2.0223,0.002192,0.0026265,3.3353625,29.1835,NA
0.77922,0.125,61.143,7.114375,0.0037047,3.8179,0.008809,0.002288,2.7902625,41.5665,NA
0.34491,0.125,73.47,12.38725,0.0037793,4.3707,0.00994,0.000992,1.8361125,7.158,NA
0.09992,0.125,79.82,3.67325,0.0066733,1.0021,0.0030825,0.00544,2.184375,40.331,NA
0.31336,0.125,25.674,6.192,0.0043855,5.4087,0.0084465,0.004886,3.0773625,44.644,NA
0.05731,0.125,39.484,9.56,0.0088791,9.9191,0.0092055,0.007101,0.8834625,28.527,NA
0.87144,0.125,48.245,6.320625,0.0099983,2.3982,0.007691,0.0022285,3.4776,23.8145,NA
0.37761,0.125,19.134,6.337875,0.0018478,9.4969,0.005322,0.0095585,0.3498,42.8195,NA
0.68702,0.125,57.473,8.644625,0.0079098,9.8757,8.5e-06,0.0070285,3.1746375,39.0235,NA
0.37148,0.125,47.622,0.4265,0.0081147,8.9144,0.000971,0.005192,3.0351375,5.055,NA
0.1138,0.125,57.363,5.666125,0.0072943,7.3445,0.0004925,0.0099065,3.1375875,12.139,NA
0.61598,0.125,84.159,0.153875,0.0040779,7.0147,3.45e-05,0.0037935,1.806675,38.192,NA
0.45329,0.125,94.553,6.439375,0.0097863,4.1913,0.001927,0.0005645,1.7636625,19.7155,NA
0.4373,0.125,88.037,0.082375,0.0033752,3.4539,0.004458,0.0006525,1.5958875,4.726,NA
0.1418,0.125,21.127,6.801875,0.0065274,5.4405,0.006906,0.001382,0.4523625,5.4015,NA
0.43281,0.125,68.352,11.114625,0.0024493,9.0957,0.0073915,0.003555,0.0184875,16.698,NA
0.99198,0.125,6.312,0.236125,0.000844,7.2858,0.0019035,0.0098995,3.405,41.4965,NA
0.03312,0.125,73.137,8.75025,0.0082241,7.9199,0.0087295,0.001528,1.9175625,47.954,NA
0.89896,0.125,67.199,2.13075,0.0005959,2.7388,0.0074765,9.5e-06,2.342025,45.2135,NA
0.19325,0.125,88.13,0.277875,0.0089252,5.4275,0.008107,0.0089345,3.1750875,10.932,NA
0.40101,0.125,15.794,2.186,0.0011915,7.5576,0.007215,0.002537,3.386625,42.419,NA
0.38067,0.125,0.739,5.54725,0.008053,6.4265,0.003694,0.0058475,0.0072375,30.7615,NA
0.34466,0.125,80.35,3.614875,0.0098933,7.842,0.0020955,0.0056795,2.50845,16.9515,NA
0.46333,0.125,2.812,4.88575,0.0023183,2.5927,0.0037925,0.002797,3.2373,3.369,NA
0.55301,0.125,62.998,8.329375,0.0078707,0.4461,0.005271,0.0099865,1.6768875,44.3055,NA
0.66199,0.125,99.772,9.148625,0.0077315,6.2605,0.002194,0.0004105,0.663,41.487,NA
0.02993,0.125,83.14,3.849875,0.0068524,3.1797,0.0074275,0.0058135,3.4766625,26.243,NA
0.9381,0.125,98.717,5.22275,0.0005891,2.973,0.000229,0.0085645,1.3849875,0.1445,NA
0.10451,0.125,43.93,3.9205,0.0002109,3.1988,0.0028405,0.0069825,1.2780375,3.7695,NA
0.73442,0.125,67.115,12.05475,0.0066801,8.8323,0.0030375,0.0040505,3.227625,8.305,NA
0.24926,0.125,12.776,7.974125,0.0010984,9.6637,0.0046485,0.0009525,1.0872,35.8145,NA
0.03303,0.125,31.34,12.017625,0.0008803,4.8987,0.002554,0.0020095,3.56805,4.979,NA
0.06538,0.125,0.196,10.778,0.0031811,1.3454,0.0092235,0.0036975,1.160025,47.1365,NA
0.63136,0.125,22.703,5.96675,0.0003267,6.8927,0.0017775,0.009532,0.9607875,17.986,NA
0.87592,0.125,97.261,6.135375,0.0088827,9.3682,0.007502,0.000875,2.3844375,3.969,NA
0.38056,0.125,20.331,10.197,0.0052998,7.2434,0.006888,0.0058505,2.513775,6.8385,NA
0.54609,0.125,48.568,3.241,0.0016228,2.3678,0.005277,0.0095065,1.788075,12.96,NA
0.00336,0.125,9.78,3.848625,0.0004915,3.184,0.002646,0.0066155,0.0334125,28.7485,NA
0.10709,0.125,72.698,0.871375,0.0014043,5.5695,0.0063065,0.007579,1.3241625,4.2365,NA
0.85421,0.125,22.674,2.368875,0.0091753,6.1079,0.000752,0.0011815,3.0881625,26.995,NA
0.14544,0.125,4.105,0.78175,0.0032572,6.5786,0.0082145,0.008225,1.4827875,36.405,NA
0.04023,0.125,76.756,1.93175,0.0052197,4.4396,0.0021425,0.009769,1.82565,44.086,NA
0.71109,0.125,11.958,2.3775,0.0059816,5.9108,0.0056075,0.0021295,3.4192875,36.5955,NA
0.77536,0.125,99.805,6.40825,0.0096038,5.9171,0.000742,0.0001025,2.2122375,10.0055,NA
0.27651,0.125,20.863,10.90925,0.0042305,2.3689,0.0095485,0.0011715,0.90795,15.8085,NA
0.67249,0.125,72.675,2.78825,0.0037415,3.4497,0.002298,0.000239,0.32745,1.0195,NA
0.0535,0.125,27.801,0.88225,0.0087155,4.4821,0.002857,0.0094255,1.9182375,39.8155,NA
0.33421,0.125,36.29,6.17925,0.0036251,2.6377,0.002322,0.002784,2.727,41.472,NA
0.56271,0.125,99.054,8.321,0.0077787,0.6795,0.0038935,0.0038935,2.487975,23.99,NA
0.98157,0.125,74.385,2.580625,0.0032983,0.3266,0.002531,0.0028375,2.1786375,42.637,NA
0.26694,0.125,11.588,5.529,0.0096881,4.9712,0.0028185,0.0020365,1.804875,44.6495,NA
0.08137,0.125,62.781,1.57025,0.007156,4.5044,0.0055995,0.0023305,2.9780625,31.8775,NA
0.366,0.125,83.64,6.359375,0.0090285,1.5025,0.0087775,0.0024565,2.163975,39.3545,NA
0.80723,0.125,97.022,12.041375,0.0080526,7.3032,0.006528,0.009144,0.166875,3.7285,NA
0.87051,0.125,4.718,10.789625,0.0076249,0.9347,0.006571,6.3e-05,3.2541,45.2625,NA
0.5136,0.125,99.022,4.27575,0.0090442,0.0928,0.004996,0.0079945,0.085425,6.58,NA
0.96203,0.125,88.409,11.626125,0.000577,5.9019,0.008765,0.0046805,3.333225,0.6135,NA
0.98265,0.125,80.857,9.492875,0.0091154,0.3277,0.005903,0.0087845,1.5679125,6.3965,NA
0.93654,0.125,52.366,5.1005,0.0084742,2.9881,0.0020365,0.0099495,1.517325,7.413,NA
0.13655,0.125,92.781,12.156875,0.0010535,8.444,0.0021305,0.0084785,2.0637,6.5265,NA
0.6596,0.125,74.576,0.629875,0.000828,0.4608,0.004057,0.00053,2.964975,27.2585,NA
0.09162,0.125,22.427,2.549875,0.0051888,6.0706,0.0022435,0.003923,2.5097625,38.1935,NA
0.49888,0.125,46.578,8.273875,0.0018277,4.338,0.00084,0.0023005,2.8026375,15.119,NA
0.23326,0.125,26.736,5.660125,0.0069941,9.242,0.0081185,0.0006785,1.8511875,19.1435,NA
0.48379,0.125,31.864,4.01025,0.0013222,3.5544,0.0030475,0.004497,0.2439,1.8075,NA
0.21724,0.125,47.363,9.618125,0.0099958,0.6275,0.0022745,0.008762,2.2855125,47.536,NA
0.91522,0.125,9.769,9.512875,0.0029231,1.1795,0.0065675,0.009907,3.1090875,32.7205,NA
0.15862,0.125,18.781,12.08075,0.0011391,6.7729,0.006356,0.009862,0.5139,3.942,NA
